0.801191 0.646536 0.585774 0.471073 0.490889 0.807153 1.050723
0.759590 0.641305 0.561734 0.465563 0.516124 0.867155 1.071711
0.723712 0.637645 0.537186 0.463496 0.554953 0.918714 1.090021
0.694291 0.632284 0.514488 0.464269 0.608077 0.961712 1.105860
0.671764 0.622409 0.495380 0.468022 0.672125 0.997091 1.118885
0.656101 0.606698 0.480847 0.476035 0.740664 1.026267 1.128403
0.646536 0.585774 0.471073 0.490889 0.807153 1.050723 1.133702
0.641305 0.561734 0.465563 0.516124 0.867155 1.071711 1.134364
0.637645 0.537186 0.463496 0.554953 0.918714 1.090021 1.130451
0.632284 0.514488 0.464269 0.608077 0.961712 1.105860 1.122500
0.622409 0.495380 0.468022 0.672125 0.997091 1.118885 1.111403
0.606698 0.480847 0.476035 0.740664 1.026267 1.128403 1.098234
0.585774 0.471073 0.490889 0.807153 1.050723 1.133702 1.084077
0.561734 0.465563 0.516124 0.867155 1.071711 1.134364 1.069880
0.537186 0.463496 0.554953 0.918714 1.090021 1.130451 1.056367
0.514488 0.464269 0.608077 0.961712 1.105860 1.122500 1.044055
0.495380 0.468022 0.672125 0.997091 1.118885 1.111403 1.033365
0.480847 0.476035 0.740664 1.026267 1.128403 1.098234 1.024822
0.471073 0.490889 0.807153 1.050723 1.133702 1.084077 1.019280
0.465563 0.516124 0.867155 1.071711 1.134364 1.069880 1.018098
0.463496 0.554953 0.918714 1.090021 1.130451 1.056367 1.023135
0.464269 0.608077 0.961712 1.105860 1.122500 1.044055 1.036303
0.468022 0.672125 0.997091 1.118885 1.111403 1.033365 1.058567
0.476035 0.740664 1.026267 1.128403 1.098234 1.024822 1.088575
0.490889 0.807153 1.050723 1.133702 1.084077 1.019280 1.121645
0.516124 0.867155 1.071711 1.134364 1.069880 1.018098 1.150538
0.554953 0.918714 1.090021 1.130451 1.056367 1.023135 1.168536
0.608077 0.961712 1.105860 1.122500 1.044055 1.036303 1.172419
0.672125 0.997091 1.118885 1.111403 1.033365 1.058567 1.162704
0.740664 1.026267 1.128403 1.098234 1.024822 1.088575 1.141918
0.807153 1.050723 1.133702 1.084077 1.019280 1.121645 1.112971
0.867155 1.071711 1.134364 1.069880 1.018098 1.150538 1.078371
0.918714 1.090021 1.130451 1.056367 1.023135 1.168536 1.040087
0.961712 1.105860 1.122500 1.044055 1.036303 1.172419 0.999683
0.997091 1.118885 1.111403 1.033365 1.058567 1.162704 0.958517
1.026267 1.128403 1.098234 1.024822 1.088575 1.141918 0.917863
1.050723 1.133702 1.084077 1.019280 1.121645 1.112971 0.878955
1.071711 1.134364 1.069880 1.018098 1.150538 1.078371 0.842966
1.090021 1.130451 1.056367 1.023135 1.168536 1.040087 0.810952
1.105860 1.122500 1.044055 1.036303 1.172419 0.999683 0.783806
1.118885 1.111403 1.033365 1.058567 1.162704 0.958517 0.762208
1.128403 1.098234 1.024822 1.088575 1.141918 0.917863 0.746574
1.133702 1.084077 1.019280 1.121645 1.112971 0.878955 0.737019
1.134364 1.069880 1.018098 1.150538 1.078371 0.842966 0.733332
1.130451 1.056367 1.023135 1.168536 1.040087 0.810952 0.735008
1.122500 1.044055 1.036303 1.172419 0.999683 0.783806 0.741318
1.111403 1.033365 1.058567 1.162704 0.958517 0.762208 0.751368
1.098234 1.024822 1.088575 1.141918 0.917863 0.746574 0.764121
1.084077 1.019280 1.121645 1.112971 0.878955 0.737019 0.778338
1.069880 1.018098 1.150538 1.078371 0.842966 0.733332 0.792453
1.056367 1.023135 1.168536 1.040087 0.810952 0.735008 0.804406
1.044055 1.036303 1.172419 0.999683 0.783806 0.741318 0.811588
1.033365 1.058567 1.162704 0.958517 0.762208 0.751368 0.811140
1.024822 1.088575 1.141918 0.917863 0.746574 0.764121 0.800889
1.019280 1.121645 1.112971 0.878955 0.737019 0.778338 0.780691
1.018098 1.150538 1.078371 0.842966 0.733332 0.792453 0.752974
1.023135 1.168536 1.040087 0.810952 0.735008 0.804406 0.721714
1.036303 1.172419 0.999683 0.783806 0.741318 0.811588 0.690935
1.058567 1.162704 0.958517 0.762208 0.751368 0.811140 0.664012
1.088575 1.141918 0.917863 0.746574 0.764121 0.800889 0.643730
1.121645 1.112971 0.878955 0.737019 0.778338 0.780691 0.632539
1.150538 1.078371 0.842966 0.733332 0.792453 0.752974 0.632645
1.168536 1.040087 0.810952 0.735008 0.804406 0.721714 0.645797
1.172419 0.999683 0.783806 0.741318 0.811588 0.690935 0.672730
1.162704 0.958517 0.762208 0.751368 0.811140 0.664012 0.712486
1.141918 0.917863 0.746574 0.764121 0.800889 0.643730 0.762135
1.112971 0.878955 0.737019 0.778338 0.780691 0.632539 0.817355
1.078371 0.842966 0.733332 0.792453 0.752974 0.632645 0.873644
1.040087 0.810952 0.735008 0.804406 0.721714 0.645797 0.927434
0.999683 0.783806 0.741318 0.811588 0.690935 0.672730 0.976575
0.958517 0.762208 0.751368 0.811140 0.664012 0.712486 1.020229
0.917863 0.746574 0.764121 0.800889 0.643730 0.762135 1.058508
0.878955 0.737019 0.778338 0.780691 0.632539 0.817355 1.092076
0.842966 0.733332 0.792453 0.752974 0.632645 0.873644 1.121835
0.810952 0.735008 0.804406 0.721714 0.645797 0.927434 1.148696
0.783806 0.741318 0.811588 0.690935 0.672730 0.976575 1.173435
0.762208 0.751368 0.811140 0.664012 0.712486 1.020229 1.196609
0.746574 0.764121 0.800889 0.643730 0.762135 1.058508 1.218515
0.737019 0.778338 0.780691 0.632539 0.817355 1.092076 1.239201
0.733332 0.792453 0.752974 0.632645 0.873644 1.121835 1.258514
0.735008 0.804406 0.721714 0.645797 0.927434 1.148696 1.276233
0.741318 0.811588 0.690935 0.672730 0.976575 1.173435 1.292246
0.751368 0.811140 0.664012 0.712486 1.020229 1.196609 1.306691
0.764121 0.800889 0.643730 0.762135 1.058508 1.218515 1.319825
0.778338 0.780691 0.632539 0.817355 1.092076 1.239201 1.331556
0.792453 0.752974 0.632645 0.873644 1.121835 1.258514 1.341083
0.804406 0.721714 0.645797 0.927434 1.148696 1.276233 1.347218
0.811588 0.690935 0.672730 0.976575 1.173435 1.292246 1.349125
0.811140 0.664012 0.712486 1.020229 1.196609 1.306691 1.346788
0.800889 0.643730 0.762135 1.058508 1.218515 1.319825 1.341017
0.780691 0.632539 0.817355 1.092076 1.239201 1.331556 1.333258
0.752974 0.632645 0.873644 1.121835 1.258514 1.341083 1.325387
0.721714 0.645797 0.927434 1.148696 1.276233 1.347218 1.319488
0.690935 0.672730 0.976575 1.173435 1.292246 1.349125 1.317536
0.664012 0.712486 1.020229 1.196609 1.306691 1.346788 1.320852
0.643730 0.762135 1.058508 1.218515 1.319825 1.341017 1.329224
0.632539 0.817355 1.092076 1.239201 1.331556 1.333258 1.339913
0.632645 0.873644 1.121835 1.258514 1.341083 1.325387 1.347377
0.645797 0.927434 1.148696 1.276233 1.347218 1.319488 1.344978
0.672730 0.976575 1.173435 1.292246 1.349125 1.317536 1.328176
0.712486 1.020229 1.196609 1.306691 1.346788 1.320852 1.296377
0.762135 1.058508 1.218515 1.319825 1.341017 1.329224 1.252074
0.817355 1.092076 1.239201 1.331556 1.333258 1.339913 1.198886
0.873644 1.121835 1.258514 1.341083 1.325387 1.347377 1.140195
0.927434 1.148696 1.276233 1.347218 1.319488 1.344978 1.078654
0.976575 1.173435 1.292246 1.349125 1.317536 1.328176 1.016174
1.020229 1.196609 1.306691 1.346788 1.320852 1.296377 0.954088
1.058508 1.218515 1.319825 1.341017 1.329224 1.252074 0.893322
1.092076 1.239201 1.331556 1.333258 1.339913 1.198886 0.834528
1.121835 1.258514 1.341083 1.325387 1.347377 1.140195 0.778179
1.148696 1.276233 1.347218 1.319488 1.344978 1.078654 0.724613
1.173435 1.292246 1.349125 1.317536 1.328176 1.016174 0.674051
1.196609 1.306691 1.346788 1.320852 1.296377 0.954088 0.626601
1.218515 1.319825 1.341017 1.329224 1.252074 0.893322 0.582265
1.239201 1.331556 1.333258 1.339913 1.198886 0.834528 0.540987
1.258514 1.341083 1.325387 1.347377 1.140195 0.778179 0.502716
1.276233 1.347218 1.319488 1.344978 1.078654 0.724613 0.467455
1.292246 1.349125 1.317536 1.328176 1.016174 0.674051 0.435249
1.306691 1.346788 1.320852 1.296377 0.954088 0.626601 0.406146
1.319825 1.341017 1.329224 1.252074 0.893322 0.582265 0.380157
1.331556 1.333258 1.339913 1.198886 0.834528 0.540987 0.357218
1.341083 1.325387 1.347377 1.140195 0.778179 0.502716 0.337151
1.347218 1.319488 1.344978 1.078654 0.724613 0.467455 0.319622
1.349125 1.317536 1.328176 1.016174 0.674051 0.435249 0.304121
1.346788 1.320852 1.296377 0.954088 0.626601 0.406146 0.290007
1.341017 1.329224 1.252074 0.893322 0.582265 0.380157 0.276660
1.333258 1.339913 1.198886 0.834528 0.540987 0.357218 0.263705
1.325387 1.347377 1.140195 0.778179 0.502716 0.337151 0.251205
1.319488 1.344978 1.078654 0.724613 0.467455 0.319622 0.239700
1.317536 1.328176 1.016174 0.674051 0.435249 0.304121 0.230125
1.320852 1.296377 0.954088 0.626601 0.406146 0.290007 0.223794
1.329224 1.252074 0.893322 0.582265 0.380157 0.276660 0.222526
1.339913 1.198886 0.834528 0.540987 0.357218 0.263705 0.228912
1.347377 1.140195 0.778179 0.502716 0.337151 0.251205 0.246516
1.344978 1.078654 0.724613 0.467455 0.319622 0.239700 0.279556
1.328176 1.016174 0.674051 0.435249 0.304121 0.230125 0.331394
1.296377 0.954088 0.626601 0.406146 0.290007 0.223794 0.401831
1.252074 0.893322 0.582265 0.380157 0.276660 0.222526 0.485332
1.198886 0.834528 0.540987 0.357218 0.263705 0.228912 0.572784
1.140195 0.778179 0.502716 0.337151 0.251205 0.246516 0.655529
1.078654 0.724613 0.467455 0.319622 0.239700 0.279556 0.727966
1.016174 0.674051 0.435249 0.304121 0.230125 0.331394 0.787658
0.954088 0.626601 0.406146 0.290007 0.223794 0.401831 0.834293
0.893322 0.582265 0.380157 0.276660 0.222526 0.485332 0.868675
0.834528 0.540987 0.357218 0.263705 0.228912 0.572784 0.892073
0.778179 0.502716 0.337151 0.251205 0.246516 0.655529 0.905886
0.724613 0.467455 0.319622 0.239700 0.279556 0.727966 0.911501
0.674051 0.435249 0.304121 0.230125 0.331394 0.787658 0.910229
0.626601 0.406146 0.290007 0.223794 0.401831 0.834293 0.903294
0.582265 0.380157 0.276660 0.222526 0.485332 0.868675 0.891818
0.540987 0.357218 0.263705 0.228912 0.572784 0.892073 0.876817
0.502716 0.337151 0.251205 0.246516 0.655529 0.905886 0.859188
0.467455 0.319622 0.239700 0.279556 0.727966 0.911501 0.839694
0.435249 0.304121 0.230125 0.331394 0.787658 0.910229 0.818944
0.406146 0.290007 0.223794 0.401831 0.834293 0.903294 0.797377
0.380157 0.276660 0.222526 0.485332 0.868675 0.891818 0.775266
0.357218 0.263705 0.228912 0.572784 0.892073 0.876817 0.752763
0.337151 0.251205 0.246516 0.655529 0.905886 0.859188 0.729980
0.319622 0.239700 0.279556 0.727966 0.911501 0.839694 0.707079
0.304121 0.230125 0.331394 0.787658 0.910229 0.818944 0.684356
0.290007 0.223794 0.401831 0.834293 0.903294 0.797377 0.662294
0.276660 0.222526 0.485332 0.868675 0.891818 0.775266 0.641630
0.263705 0.228912 0.572784 0.892073 0.876817 0.752763 0.623457
0.251205 0.246516 0.655529 0.905886 0.859188 0.729980 0.609358
0.239700 0.279556 0.727966 0.911501 0.839694 0.707079 0.601525
0.230125 0.331394 0.787658 0.910229 0.818944 0.684356 0.602690
0.223794 0.401831 0.834293 0.903294 0.797377 0.662294 0.615627
0.222526 0.485332 0.868675 0.891818 0.775266 0.641630 0.642223
0.228912 0.572784 0.892073 0.876817 0.752763 0.623457 0.682567
0.246516 0.655529 0.905886 0.859188 0.729980 0.609358 0.734493
0.279556 0.727966 0.911501 0.839694 0.707079 0.601525 0.793597
0.331394 0.787658 0.910229 0.818944 0.684356 0.602690 0.853946
0.401831 0.834293 0.903294 0.797377 0.662294 0.615627 0.909866
0.485332 0.868675 0.891818 0.775266 0.641630 0.642223 0.957855
0.572784 0.892073 0.876817 0.752763 0.623457 0.682567 0.997191
0.655529 0.905886 0.859188 0.729980 0.609358 0.734493 1.029171
0.727966 0.911501 0.839694 0.707079 0.601525 0.793597 1.055973
0.787658 0.910229 0.818944 0.684356 0.602690 0.853946 1.079813
0.834293 0.903294 0.797377 0.662294 0.615627 0.909866 1.102489
0.868675 0.891818 0.775266 0.641630 0.642223 0.957855 1.125181
0.892073 0.876817 0.752763 0.623457 0.682567 0.997191 1.148420
0.905886 0.859188 0.729980 0.609358 0.734493 1.029171 1.172154
0.911501 0.839694 0.707079 0.601525 0.793597 1.055973 1.195895
0.910229 0.818944 0.684356 0.602690 0.853946 1.079813 1.218902
0.903294 0.797377 0.662294 0.615627 0.909866 1.102489 1.240356
0.891818 0.775266 0.641630 0.642223 0.957855 1.125181 1.259501
0.876817 0.752763 0.623457 0.682567 0.997191 1.148420 1.275712
0.859188 0.729980 0.609358 0.734493 1.029171 1.172154 1.288524
0.839694 0.707079 0.601525 0.793597 1.055973 1.195895 1.297641
0.818944 0.684356 0.602690 0.853946 1.079813 1.218902 1.302938
0.797377 0.662294 0.615627 0.909866 1.102489 1.240356 1.304471
0.775266 0.641630 0.642223 0.957855 1.125181 1.259501 1.302494
0.752763 0.623457 0.682567 0.997191 1.148420 1.275712 1.297484
0.729980 0.609358 0.734493 1.029171 1.172154 1.288524 1.290191
0.707079 0.601525 0.793597 1.055973 1.195895 1.297641 1.281695
0.684356 0.602690 0.853946 1.079813 1.218902 1.302938 1.273469
0.662294 0.615627 0.909866 1.102489 1.240356 1.304471 1.267354
0.641630 0.642223 0.957855 1.125181 1.259501 1.302494 1.265358
0.623457 0.682567 0.997191 1.148420 1.275712 1.297484 1.269163
0.609358 0.734493 1.029171 1.172154 1.288524 1.290191 1.279254
0.601525 0.793597 1.055973 1.195895 1.297641 1.281695 1.293679
0.602690 0.853946 1.079813 1.218902 1.302938 1.273469 1.307131
0.615627 0.909866 1.102489 1.240356 1.304471 1.267354 1.312391
0.642223 0.957855 1.125181 1.259501 1.302494 1.265358 1.304407
0.682567 0.997191 1.148420 1.275712 1.297484 1.269163 1.282684
0.734493 1.029171 1.172154 1.288524 1.290191 1.279254 1.249811
0.793597 1.055973 1.195895 1.297641 1.281695 1.293679 1.208999
0.853946 1.079813 1.218902 1.302938 1.273469 1.307131 1.162804
0.909866 1.102489 1.240356 1.304471 1.267354 1.312391 1.112928
0.957855 1.125181 1.259501 1.302494 1.265358 1.304407 1.060462
0.997191 1.148420 1.275712 1.297484 1.269163 1.282684 1.006198
1.029171 1.172154 1.288524 1.290191 1.279254 1.249811 0.950863
1.055973 1.195895 1.297641 1.281695 1.293679 1.208999 0.895223
1.079813 1.218902 1.302938 1.273469 1.307131 1.162804 0.840080
1.102489 1.240356 1.304471 1.267354 1.312391 1.112928 0.786208
1.125181 1.259501 1.302494 1.265358 1.304407 1.060462 0.734287
1.148420 1.275712 1.297484 1.269163 1.282684 1.006198 0.684860
1.172154 1.288524 1.290191 1.279254 1.249811 0.950863 0.638334
1.195895 1.297641 1.281695 1.293679 1.208999 0.895223 0.594989
1.218902 1.302938 1.273469 1.307131 1.162804 0.840080 0.555005
1.240356 1.304471 1.267354 1.312391 1.112928 0.786208 0.518490
1.259501 1.302494 1.265358 1.304407 1.060462 0.734287 0.485498
1.275712 1.297484 1.269163 1.282684 1.006198 0.684860 0.456040
1.288524 1.290191 1.279254 1.249811 0.950863 0.638334 0.430082
1.297641 1.281695 1.293679 1.208999 0.895223 0.594989 0.407521
1.302938 1.273469 1.307131 1.162804 0.840080 0.555005 0.388135
1.304471 1.267354 1.312391 1.112928 0.786208 0.518490 0.371513
1.302494 1.265358 1.304407 1.060462 0.734287 0.485498 0.356997
1.297484 1.269163 1.282684 1.006198 0.684860 0.456040 0.343711
1.290191 1.279254 1.249811 0.950863 0.638334 0.430082 0.330737
1.281695 1.293679 1.208999 0.895223 0.594989 0.407521 0.317444
1.273469 1.307131 1.162804 0.840080 0.555005 0.388135 0.303808
1.267354 1.312391 1.112928 0.786208 0.518490 0.371513 0.290493
1.265358 1.304407 1.060462 0.734287 0.485498 0.356997 0.278638
1.269163 1.282684 1.006198 0.684860 0.456040 0.343711 0.269602
1.279254 1.249811 0.950863 0.638334 0.430082 0.330737 0.264919
1.293679 1.208999 0.895223 0.594989 0.407521 0.317444 0.266423
1.307131 1.162804 0.840080 0.555005 0.388135 0.303808 0.276408
1.312391 1.112928 0.786208 0.518490 0.371513 0.290493 0.297681
1.304407 1.060462 0.734287 0.485498 0.356997 0.278638 0.333208
1.282684 1.006198 0.684860 0.456040 0.343711 0.269602 0.385051
1.249811 0.950863 0.638334 0.430082 0.330737 0.264919 0.452608
1.208999 0.895223 0.594989 0.407521 0.317444 0.266423 0.531390
1.162804 0.840080 0.555005 0.388135 0.303808 0.276408 0.613963
1.112928 0.786208 0.518490 0.371513 0.290493 0.297681 0.692751
1.060462 0.734287 0.485498 0.356997 0.278638 0.333208 0.762371
1.006198 0.684860 0.456040 0.343711 0.269602 0.385051 0.820159
0.950863 0.638334 0.430082 0.330737 0.264919 0.452608 0.865528
0.895223 0.594989 0.407521 0.317444 0.266423 0.531390 0.899096
0.840080 0.555005 0.388135 0.303808 0.276408 0.613963 0.922057
0.786208 0.518490 0.371513 0.290493 0.297681 0.692751 0.935812
0.734287 0.485498 0.356997 0.278638 0.333208 0.762371 0.941784
0.684860 0.456040 0.343711 0.269602 0.385051 0.820159 0.941333
0.638334 0.430082 0.330737 0.264919 0.452608 0.865528 0.935713
0.594989 0.407521 0.317444 0.266423 0.531390 0.899096 0.926062
0.555005 0.388135 0.303808 0.276408 0.613963 0.922057 0.913383
0.518490 0.371513 0.290493 0.297681 0.692751 0.935812 0.898526
0.485498 0.356997 0.278638 0.333208 0.762371 0.941784 0.882156
0.456040 0.343711 0.269602 0.385051 0.820159 0.941333 0.864728
0.430082 0.330737 0.264919 0.452608 0.865528 0.935713 0.846477
0.407521 0.317444 0.266423 0.531390 0.899096 0.926062 0.827466
0.388135 0.303808 0.276408 0.613963 0.922057 0.913383 0.807692
0.371513 0.290493 0.297681 0.692751 0.935812 0.898526 0.787225
0.356997 0.278638 0.333208 0.762371 0.941784 0.882156 0.766306
0.343711 0.269602 0.385051 0.820159 0.941333 0.864728 0.745398
0.330737 0.264919 0.452608 0.865528 0.935713 0.846477 0.725197
0.317444 0.266423 0.531390 0.899096 0.926062 0.827466 0.706653
0.303808 0.276408 0.613963 0.922057 0.913383 0.807692 0.691021
0.290493 0.297681 0.692751 0.935812 0.898526 0.787225 0.679929
0.278638 0.333208 0.762371 0.941784 0.882156 0.766306 0.675411
0.269602 0.385051 0.820159 0.941333 0.864728 0.745398 0.679800
0.264919 0.452608 0.865528 0.935713 0.846477 0.725197 0.695334
0.266423 0.531390 0.899096 0.926062 0.827466 0.706653 0.723460
0.276408 0.613963 0.922057 0.913383 0.807692 0.691021 0.764034
0.297681 0.692751 0.935812 0.898526 0.787225 0.679929 0.814650
0.333208 0.762371 0.941784 0.882156 0.766306 0.675411 0.870394
0.385051 0.820159 0.941333 0.864728 0.745398 0.679800 0.924775
0.452608 0.865528 0.935713 0.846477 0.725197 0.695334 0.972089
0.531390 0.899096 0.926062 0.827466 0.706653 0.723460 1.009531
0.613963 0.922057 0.913383 0.807692 0.691021 0.764034 1.037387
0.692751 0.935812 0.898526 0.787225 0.679929 0.814650 1.057801
0.762371 0.941784 0.882156 0.766306 0.675411 0.870394 1.073497
0.820159 0.941333 0.864728 0.745398 0.679800 0.924775 1.086993
0.865528 0.935713 0.846477 0.725197 0.695334 0.972089 1.100267
0.899096 0.926062 0.827466 0.706653 0.723460 1.009531 1.114651
0.922057 0.913383 0.807692 0.691021 0.764034 1.037387 1.130852
0.935812 0.898526 0.787225 0.679929 0.814650 1.057801 1.149020
0.941784 0.882156 0.766306 0.675411 0.870394 1.073497 1.168876
